-7.45752,0.417022,3.32894,0.15331,-15.312,0.0651991,-0.78548,0.159677,0.576158,0.136222
-7.41412,0.419928,3.36211,0.113373,-20.3667,0.113475,-0.875482,0.206036,0.568539,0.152953
-7.44804,0.365319,3.31771,0.104175,-23.5973,0.176346,-1.19504,0.155982,0.559584,0.294923
-7.4738,0.450371,3.36821,0.071775,-25.8911,0.396509,-1.08983,0.346236,0.461248,0.118074
-7.52588,0.361944,3.2059,0.22105,-26.6983,0.43561,-1.25369,0.327837,0.371078,0.214823
-7.61698,0.30034,3.36633,0.288581,-25.7976,0.725548,-1.33699,0.357412,0.351697,0.241722
-7.58199,0.28894,3.28493,0.164789,-24.7196,0.703122,-1.16843,0.195012,0.339214,0.368403
-7.5884,0.392084,3.24426,0.202976,-27.6633,0.777701,-1.04816,0.177184,0.202857,0.274224
-7.66929,0.34532,3.31079,0.0933266,-29.3687,0.761777,-1.02412,0.191412,0.129185,0.313076
-7.51105,0.407938,3.3276,0.138575,-30.2444,0.788823,-1.12025,0.137572,0.299967,0.339464
-7.37517,0.270562,3.215,0.193721,-31.2417,0.628375,-1.16806,0.0715798,0.495833,0.464889
-7.37517,0.270562,3.215,0.193721,-31.2417,0.628375,-1.16806,0.0715798,0.495833,0.464889
-7.55297,0.212314,3.01745,0.321118,-32.9028,0.671101,-1.25181,0.134517,0.211832,0.490717
-7.31784,0.16544,3.04255,0.104356,-28.1391,0.726882,-1.31311,0.0690804,0.547257,0.4617
-7.079,0.121558,3.0794,0.104855,-27.4191,0.981214,-1.38184,0.0757962,0.921559,0.464264
-7.2603,0.144133,2.99371,0.0823758,-27.4743,1.03574,-1.42802,0.0847749,0.709762,0.489795
-7.27268,0.0807583,3.06236,0.0933282,-26.2673,1.03843,-1.4006,0.0434114,0.666123,0.553979
-7.36256,0.158061,3.04452,0.116853,-26.0833,1.00244,-1.32244,0.162042,0.530798,0.469944
-7.45088,0.080199,3.26563,0.112408,-22.1679,1.13278,-1.21708,0.138546,0.508453,0.508786
-7.43483,0.200716,3.35638,0.308148,-18.5725,1.25657,-1.14713,0.174333,0.612248,0.43564
-7.41308,0.396219,3.29279,0.283453,-22.9145,1.01731,-1.19736,0.192849,0.560404,0.233507
-7.45892,0.38957,3.18203,0.153539,-23.8172,0.929287,-1.03554,0.0564579,0.39854,0.0678777
-7.3819,0.378338,3.17897,0.169448,-22.2018,0.963407,-1.07438,0.0720488,0.604081,0.0968402
-7.40125,0.359,3.21784,0.097985,-19.501,0.984848,-0.927812,0.0972234,0.586605,0.127641
-7.37816,0.345286,3.16905,0.119168,-16.4757,0.746852,-0.868478,0.115626,0.633658,0.222991
-7.45301,0.283,3.29346,0.0958692,-18.2777,0.526197,-0.93663,0.108681,0.526314,0.348573
-7.38795,0.354904,3.37592,0.100094,-16.5197,0.365443,-0.720059,0.135159,0.581996,0.169354
-7.47818,0.364417,3.54444,0.154879,-16.465,0.467784,-0.892698,0.0822475,0.563077,0.155202
-7.43703,0.353669,3.4281,0.0818533,-18.3222,0.538362,-1.07608,0.14289,0.617027,0.192669
-7.51021,0.36207,3.4984,0.0904354,-19.3712,0.494182,-1.02169,0.170946,0.535889,0.289036
-7.46107,0.265437,3.4268,0.090022,-19.0415,0.48693,-1.17606,0.22303,0.611904,0.386595
-7.30799,0.315793,3.47674,0.187728,-15.3587,0.444197,-1.29797,0.135177,0.812612,0.292367
-7.33961,0.389942,3.44846,0.173922,-14.5837,0.402938,-1.28394,0.102956,0.774124,0.196274
-7.33961,0.389942,3.44846,0.173922,-14.5837,0.402938,-1.28394,0.102956,0.774124,0.196274
-7.34748,0.365858,3.38327,0.112883,-16.6992,0.468695,-1.19968,0.103635,0.703408,0.121159
-7.21331,0.39653,3.42529,0.125503,-19.307,0.499799,-1.24762,0.318084,0.848654,0.158649
-7.22588,0.421275,3.3388,0.149672,-23.8008,0.457225,-1.21154,0.272116,0.808527,0.215188
-7.37375,0.247111,3.20783,0.174238,-26.8378,0.338671,-1.47691,0.0696912,0.64062,0.42829
-7.4774,0.266007,3.24456,0.106148,-30.1563,0.397157,-1.50088,0.181196,0.475044,0.436916
-7.62053,0.265453,3.20889,0.126083,-32.562,0.373831,-1.43257,0.0913709,0.295412,0.37649
-7.51885,0.298686,3.16835,0.0933516,-33.9349,0.218806,-1.57549,0.192988,0.430007,0.360238
-7.41241,0.328586,3.15208,0.104957,-33.5272,0.144331,-1.79063,0.235074,0.552209,0.250689
-7.14166,0.379251,2.98535,0.135559,-33.8193,0.0884949,-1.58385,0.0817495,0.837166,0.26905
-7.16321,0.415136,2.95025,0.172577,-34.1772,0.108751,-1.5213,0.0685451,0.736056,0.209975
-7.30073,0.307224,3.06492,0.0625548,-34.5159,0.148203,-1.74022,0.0814132,0.650085,0.308987
-7.20261,0.36638,2.91525,0.155747,-35.8352,0.200536,-1.7712,0.180737,0.711629,0.328899
-7.18424,0.36755,2.90309,0.163503,-36.3131,0.194654,-1.75684,0.202096,0.728575,0.335724
-7.27703,0.344647,2.87881,0.151954,-37.7815,0.164558,-1.6925,0.0990633,0.558213,0.290518
-7.24794,0.347202,2.91262,0.0441251,-34.0098,0.0650041,-1.63091,0.0967425,0.621192,0.302674
-7.30319,0.353683,3.08065,0.116273,-35.6818,0.128209,-1.60099,0.120147,0.600201,0.282213
-7.27066,0.413251,3.06617,0.128381,-38.3006,0.346742,-1.83148,0.125399,0.666468,0.0890735
-7.4196,0.437746,3.23362,0.196023,-39.4705,0.291467,-1.76121,0.111203,0.534046,0.189344
-7.39488,0.413978,3.33394,0.216889,-43.3484,0.207025,-1.83071,0.069798,0.570948,0.255413
-7.37625,0.251059,3.1918,0.136907,-44.2321,0.156645,-1.90212,0.163521,0.575856,0.433278
-7.40281,0.252563,3.12259,0.339479,-45.6437,0.0761815,-1.98284,0.139262,0.485245,0.380158
-7.48867,0.242302,3.24022,0.241587,-46.6629,0.1149,-2.06704,0.15158,0.475355,0.37492
-7.35372,0.259091,3.29934,0.208361,-45.5982,0.146204,-2.20271,0.107327,0.717937,0.381483
-7.47798,0.281981,3.34395,0.223788,-49.9335,0.112116,-2.16595,0.445075,0.490035,0.376428
-7.53843,0.189558,3.36738,0.197938,-52.4171,0.0731453,-2.14234,0.539671,0.387048,0.392975
-7.59881,0.316162,3.45033,0.110186,-49.27,0.121678,-2.0409,0.312969,0.394692,0.252303
-7.57056,0.372743,3.39529,0.0955075,-50.1687,0.133379,-2.07199,0.414521,0.381667,0.274372
-7.65407,0.35359,3.24899,0.186965,-52.6184,0.142642,-1.97507,0.416882,0.172854,0.266803
-7.60203,0.284325,3.2777,0.0748164,-54.879,0.108107,-2.0587,0.211014,0.311019,0.403422
-7.91149,0.316814,3.41376,0.0933888,-51.8238,0.191148,-1.95437,0.374262,-0.113931,0.294886
-7.93191,0.342752,3.36377,0.0522427,-51.1917,0.151941,-1.85675,0.365422,-0.159026,0.2491
-7.95109,0.33993,3.38049,0.113235,-54.1004,0.129586,-1.82748,0.251716,-0.309766,0.262544
-7.96683,0.357212,3.33815,0.190991,-57.2481,0.120219,-1.85979,0.261746,-0.364984,0.0705257
-7.82817,0.344252,3.315,0.104893,-59.9591,0.105217,-1.9567,0.297954,-0.0504956,0.216225
-7.81208,0.368872,3.26511,0.0968371,-57.4614,0.134275,-1.90957,0.354365,-0.0285439,0.323074
-7.79403,0.31796,3.36342,0.120214,-59.6911,0.162778,-2.04098,0.397973,0.0124409,0.369104
-7.38179,0.112589,3.33775,0.173274,-57.4842,0.0661582,-2.23713,0.0808004,0.607983,0.535828
-7.20438,0.18873,3.17685,0.116321,-56.5836,0.112485,-2.39933,0.123144,0.791615,0.47511
-7.13685,0.244537,3.04317,0.0645409,-55.0876,0.413416,-2.49506,0.223473,0.817328,0.410701
-7.15806,0.29768,3.12785,0.147362,-57.6679,0.308603,-2.44327,0.168809,0.871187,0.348169
-7.09079,0.325955,3.12159,0.140208,-51.5246,0.104746,-2.27696,0.137717,0.895561,0.350598
-7.13109,0.151411,3.17175,0.096265,-54.5779,0.105818,-2.38538,0.067719,0.903389,0.422412
-7.26965,0.189547,3.23722,0.147221,-55.4409,0.0679103,-2.38653,0.125041,0.737233,0.481585
-7.37461,0.148024,3.19377,0.150181,-54.7389,0.0587059,-2.39619,0.103168,0.628988,0.440972
-7.42173,0.317401,3.33643,0.145533,-53.6704,0.12371,-2.28948,0.146579,0.558262,0.411423
-7.37228,0.307169,3.72544,0.07763,-51.0244,0.2819,-2.3887,0.107354,0.773861,0.370861
-7.35132,0.355988,3.64742,0.0831997,-52.0949,0.329234,-2.42674,0.206036,0.800379,0.272981
-7.4831,0.354913,3.60117,0.1411,-49.9175,0.0818705,-2.44482,0.123786,0.598405,0.216987
-7.34827,0.357585,3.46655,0.250223,-48.2694,0.134675,-2.28126,0.216606,0.72849,0.1861
-7.3775,0.361879,3.36571,0.255733,-46.9087,0.089706,-2.2625,0.17506,0.660024,0.202282
-7.26169,0.268121,3.3795,0.190274,-48.993,0.0653814,-2.38201,0.0849529,0.83698,0.355124
-7.41901,0.441674,3.43922,0.0712198,-52.3825,0.127732,-2.05613,0.232859,0.555509,0.13914
-7.32774,0.49213,3.37832,0.108141,-47.3262,0.105753,-1.92199,0.14272,0.601543,0.0838552
-7.45316,0.392483,3.24268,0.164007,-46.7488,0.0536669,-1.84591,0.173654,0.477118,0.256715
-7.58679,0.439491,3.27508,0.0994789,-48.1473,0.10108,-1.7511,0.153062,0.250756,0.100668
-7.57649,0.421553,3.27161,0.101767,-48.0693,0.18426,-1.76695,0.193775,0.26646,0.0714262
-7.61656,0.393716,3.10727,0.0918137,-48.3161,0.352926,-1.73142,0.160479,0.166677,0.13028
-7.65854,0.390581,2.97964,0.306432,-50.5144,0.383354,-1.63494,0.0962195,-0.0246535,0.168901
-7.65854,0.390581,2.97964,0.306432,-50.5144,0.383354,-1.63494,0.0962195,-0.0246535,0.168901
-7.57271,0.425188,3.13931,0.253774,-48.8543,0.53293,-1.5765,0.123962,0.191492,0.122023
-7.45472,0.403344,3.15762,0.269879,-44.1328,0.482549,-1.64042,0.0749061,0.375876,0.0438697
-7.44879,0.389967,3.16508,0.285285,-45.5384,0.424725,-1.80227,0.126435,0.393638,0.080498
-7.59327,0.30547,3.19105,0.239314,-42.0778,0.615385,-2.01716,0.281873,0.348486,0.253289
-7.56455,0.369581,3.24953,0.28915,-43.8859,0.535896,-1.90493,0.242564,0.412081,0.166052
-7.56313,0.407539,3.29288,0.264995,-44.9447,0.518793,-1.85471,0.365837,0.315651,0.112368
-7.64613,0.368364,3.25156,0.182175,-45.8811,0.701954,-1.88891,0.27305,0.284345,0.139657
-7.58867,0.357045,3.31017,0.255971,-49.8772,0.670865,-1.97146,0.258913,0.300594,0.113337
-7.68879,0.363517,3.37301,0.219795,-47.9916,0.650547,-1.88023,0.380216,0.110739,0.179603
-7.60186,0.369518,3.18033,0.0984146,-48.8105,0.704794,-1.8994,0.33347,0.247398,0.248573
-7.77514,0.363769,3.35842,0.210741,-48.0531,0.859174,-1.83736,0.483573,0.0601055,0.0838382
-7.8751,0.371853,3.43559,0.0654038,-48.1847,0.772826,-1.87923,0.545317,-0.0367077,0.0959889
-7.94386,0.295953,3.35093,0.12986,-44.9735,0.650643,-1.95044,0.600589,-0.141552,0.257907
-7.69728,0.326217,3.44588,0.0553375,-49.1472,0.3284,-1.90582,0.515896,0.179037,0.285631
-7.73428,0.406409,3.50444,0.167292,-49.5858,0.308429,-1.85437,0.426976,0.108061,0.0608688
-7.84778,0.39047,3.48569,0.13915,-50.0343,0.395799,-1.87785,0.287346,-0.0211086,0.176241
-7.81226,0.412736,3.46307,0.0695154,-51.9467,0.307885,-1.88255,0.299732,0.055344,0.109178
-7.64102,0.382956,3.39013,0.0869882,-47.134,0.228443,-1.77239,0.360528,0.209007,0.133061
-7.60946,0.411638,3.65649,0.0867297,-41.432,0.205831,-1.88567,0.327341,0.386099,0.151588
-7.57466,0.306376,3.6519,0.0973997,-41.3362,0.0942526,-2.00098,0.312363,0.485828,0.322054
-7.66068,0.315335,3.39703,0.128459,-45.3887,0.280078,-1.9484,0.392357,0.242255,0.377961
-7.77216,0.297358,3.47108,0.0882069,-46.2856,0.398232,-2.06619,0.446782,0.173172,0.325463
-7.71621,0.353714,3.48798,0.107421,-43.4046,0.386428,-1.89234,0.655293,0.196109,0.111958
-7.63338,0.365237,3.55036,0.107598,-47.2201,0.298738,-2.03957,0.493738,0.291129,0.206674
-7.55364,0.330013,3.51326,0.11122,-45.2052,0.23204,-2.23593,0.46064,0.526334,0.137192
-7.6878,0.327085,3.60301,0.117437,-48.2263,0.244214,-2.24413,0.52263,0.296314,0.0851612
-7.7307,0.342407,3.53653,0.176353,-45.0725,0.165117,-2.38081,0.430469,0.283492,0.124215
-7.71107,0.357014,3.56258,0.157574,-45.5338,0.201594,-2.39191,0.445247,0.331374,0.115793
-7.68007,0.342245,3.55555,0.175959,-45.6773,0.21681,-2.42208,0.416229,0.421867,0.112516
-7.61448,0.30319,3.59892,0.137419,-44.9589,0.355713,-2.46051,0.317285,0.442572,0.206961
-7.47739,0.318294,3.58555,0.0805803,-41.7393,0.323842,-2.4447,0.454123,0.647752,0.212845
-7.55296,0.346219,3.47727,0.158486,-43.515,0.259827,-2.20534,0.23437,0.512001,0.244294
-7.5161,0.346871,3.45127,0.108211,-44.4811,0.278614,-2.24534,0.371585,0.501796,0.156701
-7.44786,0.386588,3.55662,0.105267,-43.5568,0.241383,-2.17113,0.234785,0.624795,0.153579
-7.31827,0.378223,3.45239,0.104753,-39.363,0.203055,-2.21847,0.364322,0.729984,0.0508434
-7.34267,0.39965,3.2958,0.0971749,-40.4032,0.158024,-2.23926,0.518839,0.696924,0.15272
-7.39807,0.356676,3.44299,0.078759,-43.1213,0.101622,-2.08402,0.503458,0.662431,0.247938
-7.40069,0.366793,3.27204,0.193425,-43.737,0.157088,-2.10681,0.502671,0.590908,0.291621
-7.72268,0.290878,3.25752,0.153809,-46.0195,0.124152,-1.85932,0.698821,0.164999,0.384815
-7.80823,0.319368,3.42793,0.0768987,-44.503,0.134083,-1.7918,0.479749,0.00196011,0.359375
-7.7882,0.292328,3.32972,0.075576,-43.676,0.0603404,-1.58844,0.339445,-0.0255873,0.419106
-7.96528,0.269455,3.39854,0.0431371,-43.8327,0.160967,-1.61284,0.212932,-0.390924,0.51252
-8.00652,0.296367,3.41788,0.0728193,-43.6904,0.0723916,-1.53064,0.154296,-0.462176,0.540122
-8.03791,0.3489,3.41283,0.0439626,-43.5377,0.106954,-1.41156,0.189543,-0.578437,0.447627
-7.97039,0.334653,3.218,0.115842,-43.4919,0.0821311,-1.34966,0.207416,-0.4388,0.459233
-7.92137,0.299018,3.39949,0.120813,-39.8261,0.087985,-1.27699,0.359114,-0.337889,0.498423
-8.05212,0.315046,3.52284,0.0738988,-37.8704,0.138035,-1.27945,0.269532,-0.536325,0.448722
-8.10417,0.278543,3.30655,0.0998585,-39.2586,0.121495,-1.31963,0.216442,-0.697737,0.45537
-8.06686,0.409468,3.43313,0.170634,-40.0798,0.294263,-1.36587,0.207699,-0.548911,0.269093
-8.12325,0.364335,3.39632,0.0583141,-39.4772,0.319214,-1.1725,0.279512,-0.742409,0.130456
-8.25726,0.35913,3.44222,0.0819652,-42.5804,0.0708594,-1.19855,0.32606,-1.09265,0.271439
-8.16079,0.378353,3.48375,0.087778,-46.8983,0.111659,-1.24772,0.333874,-1.01954,0.493893
-8.1239,0.310388,3.49266,0.061398,-49.8137,0.0586502,-1.51005,0.195207,-0.753588,0.48208
-8.14443,0.360088,3.53407,0.0572131,-51.552,0.106159,-1.67807,0.243318,-0.751058,0.425658
-8.17327,0.378988,3.4129,0.0615224,-47.6671,0.117137,-1.37591,0.0638796,-0.929181,0.36836
-8.10951,0.395214,3.40216,0.0623881,-48.2456,0.155919,-1.3457,0.03631,-0.835483,0.226714
-7.94293,0.372198,3.44372,0.0581638,-45.9444,0.120283,-1.52506,0.15253,-0.300127,0.427972
-7.98514,0.329549,3.56107,0.0950679,-45.4059,0.0841078,-1.55445,0.1708,-0.382556,0.457961
-7.90605,0.414055,3.49387,0.117262,-47.0047,0.162099,-1.50336,0.0920157,-0.333895,0.389174
-7.93428,0.365916,3.56225,0.130608,-43.8533,0.289949,-1.61446,0.100012,-0.250896,0.363174
-7.95167,0.360812,3.50601,0.101088,-41.2044,0.161337,-1.43193,0.063181,-0.455043,0.376845
-8.02604,0.372288,3.55238,0.102006,-43.2693,0.146991,-1.49733,0.182191,-0.537086,0.416618
-8.02866,0.361986,3.49729,0.063446,-40.7681,0.13607,-1.31143,0.231275,-0.524291,0.377968
-8.13244,0.364353,3.32477,0.0780811,-37.8259,0.0753474,-1.03965,0.116962,-0.830835,0.0979422
-8.0516,0.346377,3.40728,0.186789,-35.7825,0.1151,-1.01049,0.274587,-0.596976,0.261091
-8.22622,0.366041,3.43159,0.133398,-36.7548,0.0888146,-0.96291,0.0588714,-1.19272,0.147915
-8.112,0.373188,3.42123,0.0847944,-37.6371,0.0756841,-0.921453,0.220024,-0.782351,0.12279
-8.14214,0.366848,3.57351,0.0995039,-31.4358,0.101056,-0.810158,0.247864,-0.88376,0.178075
-8.19031,0.409678,3.59674,0.0393503,-27.5591,0.0491436,-0.856417,0.107933,-0.950422,0.242745
-8.28719,0.323055,3.67322,0.0673141,-29.3641,0.241674,-0.909138,0.2305,-1.10933,0.323664
-8.27459,0.396506,3.78416,0.0802923,-26.5656,0.284083,-0.745815,0.229125,-1.03311,0.373734
-8.26808,0.429887,3.60642,0.178465,-23.5334,0.208834,-0.427053,0.290926,-1.24502,0.291698
-8.23989,0.331896,3.62556,0.146153,-18.6278,0.229464,-0.269647,0.331043,-0.988177,0.469032
-8.26831,0.343192,3.77891,0.0783402,-17.2096,0.0698804,-0.284888,0.24422,-0.930399,0.418692
-8.10305,0.367515,3.63417,0.103245,-17.4929,0.236452,-0.24968,0.119724,-0.618983,0.427311
-8.09657,0.302552,3.55361,0.163258,-17.4192,0.0956216,-0.203078,0.132913,-0.638529,0.57656
-8.04999,0.39036,3.80838,0.18247,-17.9554,0.0675295,-0.371962,0.0859063,-0.43175,0.418366
-8.13723,0.375098,3.71818,0.0827596,-17.9489,0.0722278,-0.337729,0.115836,-0.671882,0.174453
-7.93257,0.413808,3.58717,0.135748,-20.7746,0.0749322,-0.499985,0.047853,-0.304121,0.327482
-8.06761,0.368014,3.56522,0.158492,-21.1981,0.0991813,-0.607354,0.158286,-0.539383,0.300493
-8.17886,0.378865,3.7122,0.118186,-21.6406,0.11243,-0.514571,0.0930987,-0.909897,0.337521
-8.22715,0.40544,3.58586,0.113677,-21.3613,0.199824,-0.514593,0.0620237,-1.01407,0.211562
-8.24256,0.345853,3.6593,0.125877,-21.4613,0.161304,-0.580658,0.167391,-1.0407,0.24805
-8.15808,0.370138,3.64454,0.272066,-21.4089,0.113705,-0.449456,0.17914,-0.81532,0.149305
-8.16776,0.41216,3.67497,0.183429,-21.9392,0.160436,-0.446877,0.0948132,-0.939173,0.0779249
-8.2343,0.414874,3.62405,0.0983393,-21.6915,0.134252,-0.50078,0.167303,-1.01237,0.10066
-8.13573,0.416878,3.64762,0.100374,-23.6097,0.110723,-0.532472,0.0701346,-0.835766,0.100536
-8.1584,0.402789,3.69629,0.151464,-22.6513,0.0739586,-0.573027,0.235439,-0.760183,0.101675
-8.03515,0.390734,3.77816,0.111212,-21.8366,0.171936,-0.676003,0.276055,-0.407853,0.0941264
-8.01645,0.406412,3.84386,0.147496,-20.6668,0.110524,-0.682157,0.217665,-0.3519,0.0671204
-7.94141,0.408124,3.88484,0.155233,-17.1108,0.236421,-0.387351,0.124276,-0.151157,0.164209
-7.87876,0.409692,3.91405,0.0843493,-15.5649,0.102721,-0.435007,0.315336,0.0697201,0.21808
-7.81444,0.347437,4.04402,0.183369,-15.9328,0.075827,-0.47402,0.412544,0.126916,0.265022
-7.8106,0.393757,3.83513,0.121634,-17.1951,0.0909245,-0.548125,0.409968,0.0953712,0.106493
-7.65586,0.382109,3.98856,0.152525,-12.3997,0.105899,-0.470595,0.215516,0.464063,0.115989
-7.53571,0.378541,3.93225,0.0899458,-11.0087,0.199722,-0.413506,0.255884,0.57187,0.0611658
-7.70138,0.439454,3.86167,0.0951128,-14.8041,0.303372,-0.503091,0.111565,0.29829,0.115279
-7.64569,0.392402,3.84005,0.139714,-13.9949,0.277602,-0.384526,0.100709,0.379565,0.212962
-7.52469,0.30752,4.07055,0.111624,-12.9537,0.128072,-0.484557,0.12165,0.589806,0.27437
-7.51277,0.315166,4.14436,0.0442521,-11.1687,0.14619,-0.477068,0.417936,0.698415,0.316455
-7.51581,0.309897,4.02415,0.182742,-11.4237,0.0832411,-0.41052,0.386397,0.651016,0.327384
-7.62443,0.336251,3.92207,0.140061,-10.5083,0.181053,-0.422971,0.468648,0.516902,0.213834
-7.51945,0.371684,3.98458,0.226512,-9.89366,0.244485,-0.296525,0.429346,0.632443,0.188294
-7.50434,0.374876,3.91476,0.130538,-12.6636,0.136283,-0.46892,0.309878,0.624606,0.133779
-7.48147,0.387701,3.63199,0.0707035,-12.3803,0.136192,-0.453582,0.4745,0.606461,0.108634
-7.45674,0.419171,3.633,0.176734,-10.8479,0.149099,-0.403642,0.353882,0.647378,0.0581634
-7.68413,0.333623,3.71385,0.207031,-14.6192,0.267506,-0.685817,0.48588,0.317699,0.232928
-7.73895,0.379604,3.77874,0.0657252,-18.5541,0.0837841,-0.776313,0.493485,0.256456,0.0663446
-7.57856,0.290391,3.82533,0.195362,-14.2956,0.217343,-0.876056,0.480883,0.543129,0.313689
-7.59007,0.315103,3.78634,0.0996658,-17.1431,0.120139,-0.925405,0.432884,0.477762,0.319365
-7.45876,0.195527,3.85797,0.117997,-14.7263,0.0727426,-1.08322,0.520051,0.687875,0.439356
-7.56662,0.237339,3.97358,0.159146,-13.2904,0.0724457,-1.03733,0.136381,0.621702,0.391559
-7.44241,0.228743,3.83759,0.173348,-17.4523,0.0916133,-1.1637,0.0390837,0.731948,0.366024
-7.22838,0.194934,3.70262,0.22561,-18.4485,0.33761,-1.07355,0.102698,0.904141,0.499702
-7.32149,0.159346,3.75985,0.0911903,-16.336,0.301263,-1.1591,0.14074,0.825281,0.465978
-7.54327,0.265774,3.86244,0.0676132,-12.8388,0.380384,-1.08005,0.275735,0.624426,0.335327
-7.50033,0.343026,3.9401,0.109772,-14.6357,0.416109,-1.05581,0.121021,0.664045,0.22819
-7.52442,0.301622,3.95661,0.0764991,-14.9206,0.423303,-1.04693,0.0785145,0.707008,0.286045
-7.45984,0.28452,3.88579,0.175634,-17.3962,0.55188,-1.18255,0.155915,0.727069,0.324059
-7.56038,0.355821,3.89216,0.069684,-19.3867,0.731968,-1.05981,0.154321,0.540388,0.311371
-7.72465,0.333741,3.8174,0.163517,-15.6426,0.842634,-0.756603,0.349438,0.271721,0.228566
-7.60435,0.402858,3.72893,0.0887603,-19.0949,0.672761,-0.97945,0.286569,0.495866,0.0853823
-7.76108,0.320877,3.61142,0.230524,-16.8807,0.518429,-0.958378,0.481667,0.215474,0.178319
-7.55792,0.363852,3.65978,0.068991,-14.2557,0.520108,-0.954758,0.405252,0.535092,0.152048
-7.50282,0.38655,3.55583,0.0903076,-14.0914,0.612283,-0.810986,0.527216,0.575252,0.144887
-7.47481,0.430687,3.62177,0.118103,-12.9985,0.629207,-0.742898,0.451547,0.629759,0.0804937
-7.55239,0.339078,3.46819,0.0736196,-14.5535,0.593087,-0.736464,0.379145,0.489014,0.241574
-7.47527,0.218825,3.48007,0.0893639,-13.535,0.559908,-0.717814,0.203401,0.595192,0.348674
-7.59334,0.297327,3.76019,0.229054,-13.2305,0.560623,-0.743472,0.129215,0.515719,0.294451
-7.41578,0.338086,3.76177,0.23046,-13.1462,0.838629,-0.798732,0.174881,0.710576,0.211704
-7.46011,0.303131,3.59213,0.232719,-12.7983,0.78365,-0.712668,0.169281,0.604074,0.29588
-7.40295,0.234487,3.66426,0.113036,-13.2653,0.768407,-0.530471,0.226267,0.684351,0.486366
-7.50526,0.266968,3.66951,0.104976,-14.855,0.839388,-0.613469,0.229599,0.55981,0.427338
-7.46325,0.29009,3.86874,0.244928,-15.331,0.945029,-0.665242,0.0939988,0.62537,0.354612
-7.66489,0.343148,3.85114,0.154589,-16.1075,0.906018,-0.636925,0.059198,0.356841,0.283635
-7.50771,0.400972,3.83379,0.235666,-12.3906,0.885733,-0.380686,0.142964,0.612843,0.109568
-7.39322,0.391744,3.8335,0.181431,-8.40065,0.65772,-0.269242,0.144565,0.801814,0.0554738
-7.21401,0.338469,3.80382,0.218719,-7.98408,0.572133,-0.256853,0.106206,1.03994,0.277408
-7.23406,0.301951,3.88061,0.174577,-6.71694,0.549406,-0.272792,0.0631667,1.00229,0.332405
-7.44968,0.275775,3.83496,0.184378,-3.3502,0.662822,-0.403627,0.147513,0.734057,0.378184
-7.37217,0.353356,3.79391,0.235097,-3.88823,0.656915,-0.487594,0.125033,0.82154,0.207698
-7.26764,0.420384,3.94969,0.216143,-6.63076,0.724028,-0.495378,0.0535378,0.941597,0.188584
-7.33049,0.346014,3.90428,0.200339,-7.47024,0.700572,-0.526085,0.0908089,0.8537,0.218987
-7.26735,0.40926,3.99084,0.10707,-8.74781,0.637911,-0.487855,0.164129,0.959047,0.136185
-7.26456,0.389609,4.06647,0.115657,-8.24179,0.488239,-0.540664,0.0898153,0.955627,0.174214
-7.35544,0.34587,4.03021,0.0731491,-7.67501,0.505198,-0.597785,0.0439661,0.900796,0.275657
-7.33863,0.284424,4.07818,0.183361,-10.1573,0.468563,-0.636197,0.214797,0.91203,0.288358
-7.52967,0.376882,3.98295,0.134553,-12.6669,0.447022,-0.57485,0.350641,0.597975,0.105778
